date,ndvi
2023-06-21,0.26574080162060154
2023-06-21,-0.007773038241631476
2023-07-07,0.3948667566379405
2023-07-07,0.090510027165605
2023-07-14,0.13637789169752154
2023-07-14,0.4608705459547992
2023-07-14,0.2708266520719477
2023-07-21,0.4114952650306605
2023-07-22,0.2792899910512424
2023-07-22,0.4748667766089885
2023-07-23,0.44648798896040887
2023-07-23,0.12314185339370354
2023-07-30,0.13179794277242926
2023-07-30,0.49831612969719125
2023-07-30,0.2787655138866396
2023-07-31,-0.009867330524383874
2023-07-31,0.05969685986876509
2023-08-16,0.47312897677696236
2023-08-16,0.0034363477035357797
2023-08-16,0.13076540907228604
2023-08-22,0.45228343286470574
2023-08-22,0.4783585836867166
2023-08-23,0.15159481129988017
2023-08-23,0.28242334710266176
2023-08-24,0.008099459318388614
2023-08-30,0.44540397261693815
2023-08-30,0.45520613170899193
2023-08-31,0.4412785300915915
2023-08-31,0.2741726789537596
2023-08-31,0.13401952968274516
2023-09-01,0.44260102433782994
2023-09-01,0.12694434445805186
2023-09-01,-0.0016512414881956587
2023-09-09,-0.0032038990746535807
2023-09-15,0.3620212293378459
2023-09-23,0.2914360133800934
2023-10-01,0.2464011420650583
2023-10-01,0.2290646189100156
2023-10-02,0.1816168128161807
2023-10-02,0.12780903916408823
2023-10-02,0.09828701444612918
2023-10-03,0.09600336037189153
2023-10-03,0.2057422587341422
2023-10-03,-0.004421262556791398
2023-10-09,0.24253106329165164
2023-10-10,0.12863577211072252
2023-10-11,0.0881750036272575
2023-10-17,0.18561804506956187
2023-10-17,0.16918477056543166
2023-11-02,0.13507239905191926
2023-11-02,0.14537118848365696
2023-11-04,0.1448116012415742
2023-11-11,0.11129826506770475
2023-11-11,0.12247308046584347
2023-11-11,0.06230983726430449
2023-11-12,0.06448311569806228
2023-11-12,0.14680181436519893
2023-11-18,0.14179466063516716
2023-11-18,0.13076688538395909
2023-11-19,0.11600796814397395
2023-11-19,0.05895509860464616
2023-11-19,0.10279655912489206
2023-11-27,-0.00675728206454723
2023-11-28,0.0811044647754182
2023-12-12,0.12375079191264333
2023-12-12,0.11584510353485154
2023-12-13,0.10124685265720978
2023-12-13,0.09497075512513165
2023-12-14,0.0523739630329948
2023-12-14,-0.005018805422868928
2023-12-14,0.12926253863900994
2023-12-20,0.11710895201240915
2023-12-20,0.11120574750780828
2023-12-30,-0.006704631011668254
2024-01-13,-0.0312608410726596
2024-01-14,-0.0019430072879169464
2024-01-14,-0.04275078600351744
2024-02-14,0.1061499047422872
2024-02-23,0.08975710303416776
2024-02-23,0.09276799157551711
2024-02-24,0.036418350622099485
2024-03-02,0.05048795106370547
2024-03-02,0.09535399069067509
2024-03-02,0.09775351051180703
2024-03-03,0.05284574729999098
2024-03-03,0.12689609408338995
2024-03-03,0.0018750103076275696
2024-03-09,0.11532826927896055
2024-03-09,0.1195021150157515
2024-03-10,0.10417938208451803
2024-03-10,0.06222947308674135
2024-03-10,0.0981708065009388
2024-03-11,-0.0006757920511002818
2024-03-11,0.05348022849052955
2024-03-11,0.13273245188065771
2024-03-19,0.13547264722608685
2024-04-19,0.07108510838998662
2024-04-19,0.14455015919029243
2024-04-20,0.20150260612063908
2024-05-05,0.16869122760998975
2024-05-06,-0.0019073841959135393
2024-05-12,0.20875898838564613
2024-05-12,0.19191863086167518
2024-05-22,0.11412930659186837
2024-05-22,0.20931298964584347
2024-05-29,0.08344991545455945
2024-05-30,0.21408242166145688
2024-05-30,0.11404524077498468
2024-05-30,0.002043968628447076
2024-06-05,0.24779161272833047
2024-06-05,0.2668075260091037
2024-06-06,0.21007688425343984
2024-06-06,0.1877581216034898
2024-06-07,0.10364204976919734
2024-06-07,0.21871747651620702
2024-06-14,0.23603990555119667
2024-06-14,0.23592998870046228
2024-06-14,0.15937213425945743
2024-06-15,0.3142661224401244
2024-06-21,0.29918281434026395
2024-06-30,0.40525449327633956
2024-07-01,0.004519304533110436
2024-07-01,0.11861224115675355
2024-07-01,0.35548097914803534
2024-07-17,0.10623628433583612
2024-07-17,0.007468115940529279
2024-07-23,0.44446749293856946
2024-07-25,0.46191473397232585
2024-07-25,0.13278405163564275
2024-07-25,-0.0001491214980368678
2024-07-31,0.4452830528733452
2024-08-09,0.5037426113712713
2024-08-10,0.47494123029969315
2024-08-10,0.12955436161722708
2024-08-16,0.44727247843769324
2024-08-24,0.4216405671842831
2024-08-24,0.4296400459214988
2024-08-25,0.2512096125299543
2024-08-25,0.4660760808912365
2024-08-26,0.45919532786199013
2024-08-26,0.005782165028373048
2024-08-26,0.2400921237920767
2024-09-01,0.4103956072519498
2024-09-01,0.4009690698306721
2024-09-02,0.42351656633116913
2024-09-02,0.07957871839837259
2024-09-02,0.24552073038566466
2024-09-03,0.0005726715010922589
2024-09-03,0.12513029426222105
2024-09-09,0.3715678126172459
2024-09-09,0.361553392404255
2024-09-10,0.23817729814054012
2024-09-10,0.1130775162950485
2024-09-10,0.35085441273915713
2024-09-11,0.11510535723431925
2024-09-11,0.39830068728151546
2024-09-17,0.2814822712126611
2024-09-17,0.28596160934795223
2024-09-18,0.1976968178424273
2024-09-18,0.09587192199569747
2024-09-18,0.23892061080436175
2024-09-19,0.3057490984223918
2024-09-19,-0.0031920813371041825
2024-09-19,0.0975460253979544
2024-09-25,0.22213646754148864
2024-09-25,0.21828697650184056
2024-09-26,0.16769426897764342
2024-09-26,0.16178497845348688
2024-09-26,0.086811201739599
2024-10-03,0.19036443462912286
2024-10-03,0.1980302685432582
2024-10-04,0.07861698552996597
2024-10-05,0.20252674328809833
2024-10-05,0.07488557399914104
2024-10-11,0.17941220515258732
2024-10-12,0.14307848443666674
2024-10-19,0.18126907078691326
2024-10-19,0.17207129575203622
2024-10-20,0.1342813632162662
2024-10-20,0.14612084593183083
2024-10-20,0.07664740320620783
2024-10-21,-0.005986120935910467
2024-10-21,0.08200173992121798
2024-10-21,0.18006635039779728
2024-10-27,0.1703206337108794
2024-10-27,0.16008861660993665
2024-12-07,0.08839816162302722
2024-12-08,0.05118284279693761
2024-12-08,0.12296140631247808
